2196	453
2345	519
950	143
1188	685
827	303
916	14
1780	79
1897	459
2043	694
1832	421
675	525
1372	274
888	256
2739	312
1285	171
2189	392
37	474
803	507
2171	99
2387	688
202	604
1354	64
1577	468
2700	233
1334	691
2526	184
1568	58
2424	529
2830	535
1301	48
2834	389
1103	164
1571	144
197	146
119	28
337	254
1427	280
573	27
639	634
915	76
1166	128
1607	7
2355	298
2025	217
2292	121
2334	522
475	75
661	590
1262	166
1694	610
762	624
1321	70
2805	7
1068	16
819	125
1735	304
1944	534
1468	472
240	296
1026	305
218	547
873	19
1809	414
2787	239
1535	461
1942	308
1714	306
2558	580
365	269
1527	581
1322	240
1229	667
2588	379
2443	152
1377	252
1858	104
1864	9
241	471
2314	655
1214	531
1817	696
1009	79
2172	228
1742	537
2655	260
583	525
1888	80
2073	508
2652	253
1205	382
2510	277
1547	480
2322	438
2090	367
2219	505
1578	248
942	147
2145	384
797	137
2696	167
2328	675
2649	445
832	274
1437	603
2399	285
2117	18
2257	31
146	240
262	643
2727	563
2682	41
1625	695
1269	221
707	250
1527	407
2268	375
1828	47
2454	350
2152	435
318	198
497	671
4	544
1315	667
863	302
2142	666
155	11
2458	522
1290	638
748	194
2440	336
1408	521
760	571
2563	590
824	277
2427	368
1249	381
1537	534
1071	306
1973	500
2598	437
1852	177
698	408
1138	579
709	322
1707	322
2170	29
1006	555
120	603
1712	71
1847	294
230	432
2443	189
906	505
334	151
2389	436
2022	451
26	547
1728	548
1457	503
38	407
470	578
1921	300
2440	190
2493	397
741	604
562	654
2317	466
2521	396
2284	353
2255	623
872	38
698	239
424	179
445	615
255	189
10	185
1542	38
455	488
1737	94
2188	122
2701	671
1466	415
1533	12
516	137
1494	57
830	617
2275	576
1539	124
1068	94
2197	159
245	61
2153	562
1639	508
2507	177
479	218
262	590
2684	476
1921	168
174	229
502	240
935	5
207	305
1553	692
2386	645
832	67
1946	201
616	291
579	268
288	378
37	479
1429	239
2278	257
1919	381
2110	66
1818	298
1845	568
1946	454
1812	90
2708	594
308	280
441	377
680	494
1536	67
1258	123
579	437
2546	253
2277	250
2749	628
598	343
2373	394
1607	83
366	75
2129	394
1387	508
2329	392
2757	72
1904	30
203	326
2743	7
1171	673
270	634
1910	203
291	505
2560	250
607	640
39	127
1982	226
62	599
939	84
1665	181
2753	618
2479	521
1884	244
2238	332
1190	626
2518	92
1731	389
612	132
677	187
2247	388
219	684
2395	283
669	579
2528	540
508	100
1631	40
2039	540
171	342
2720	240
2790	515
2693	308
883	155
2120	22
260	334
53	270
117	251
884	224
857	539
938	571
589	183
555	616
1650	494
1852	579
1557	661
1863	116
2168	400
769	672
1836	298
1505	276
2281	655
2141	66
1950	689
2628	543
2221	334
1045	434
2347	638
949	111
1206	458
2001	476
1175	376
1704	639
529	93
1951	184
1041	202
391	216
1941	449
2438	242
2698	607
587	407
1286	433
108	271
218	361
394	260
1779	334
1819	230
1960	52
327	605
457	231
1909	427
94	186
1460	500
482	570
2679	596
2008	299
2029	38
1883	415
2038	697
1854	509
1851	555
1987	85
1875	103
254	90
140	336
482	176
1885	67
1849	419
50	187
2775	344
2352	269
1356	257
1109	167
1761	34
2800	526
593	596
2358	657
1108	64
729	184
701	129
2473	268
2133	471
2421	111
455	5
900	232
1800	100
1398	693
1958	696
2800	563
2171	475
574	233
2293	301
1260	367
2720	372
2824	17
520	603
2541	20
63	485
832	269
515	206
1499	447
1719	285
296	413
1961	123
687	532
2500	650
1726	250
1730	277
657	217
1526	406
1000	274
1551	264
318	119
2565	649
1682	194
138	447
39	576
1454	501
2506	417
2813	282
593	240
88	571
712	346
1964	633
1169	123
2471	337
999	626
2706	462
732	319
2286	596
2007	635
951	112
1975	421
1048	510
2392	438
133	101
536	474
1211	0
471	345
925	695
2064	376
1395	643
1646	28
591	489
1754	465
133	351
2791	376
2643	540
2628	605
2350	207
1233	116
172	396
321	360
1124	20
1697	654
1390	134
1210	447
2504	348
1255	487
348	577
1631	101
2524	606
737	412
1457	344
742	444
2100	29
756	334
2748	408
2548	323
2116	435
1755	656
2120	210
2422	174
619	617
2741	90
2823	631
725	539
395	451
1841	597
1434	614
2064	559
2340	676
1050	72
432	136
2117	326
2412	570
552	384
2620	462
778	211
945	93
94	225
876	431
1907	498
676	559
2547	521
1286	608
849	612
1125	444
576	423
490	427
515	349
1033	235
1204	578
97	614
1900	236
499	696
2150	398
2799	491
2813	600
1616	619
2768	647
2415	593
1048	240
1160	467
365	348
1286	19
2597	81
2566	368
1582	456
377	134
2719	313
1984	555
28	568
66	557
521	273
637	271
2224	174
2040	597
1695	547
985	190
2035	576
142	181
440	306
2804	595
1731	209
182	592
2542	658
879	292
657	515
91	24
2634	503
1145	187
2623	64
37	42
1711	329
1535	464
2836	400
1450	428
1594	239
1506	90
1578	608
1445	634
510	640
597	334
198	466
2339	229
1316	57
1175	643
209	149
999	85
1083	472
491	196
1118	249
533	374
321	66
96	207
2212	299
2235	337
1703	69
953	677
1609	215
1241	537
1241	451
1371	283
2174	186
948	263
2477	185
1262	538
122	601
1363	327
1736	130
2049	372
377	494
2603	84
2690	277
2481	374
2805	440
850	362
2751	469
1741	602
1352	13
2083	84
2290	540
1087	234
991	405
736	262
1480	696
684	4
541	312
534	579
1050	115
2409	103
1705	378
1032	626
851	631
871	72
2278	93
1855	622
1755	570
2766	337
2187	324
1205	347
2807	61
643	406
672	430
2485	406
1456	334
1127	581
489	291
101	77
2549	137
1483	135
1389	369
702	119
1383	386
942	31
2281	640
1552	341
2757	590
2785	404
937	526
1714	99
2258	21
2817	497
1729	423
154	499
1623	564
2443	193
785	396
522	213
2820	132
2016	407
2823	240
113	357
1678	561
1589	547
2587	165
1163	70
1834	549
96	241
108	655
2198	398
901	93
1594	425
790	113
2131	657
2593	176
2197	692
788	335
1356	177
1218	128
2428	325
1582	34
2125	286
2249	148
484	75
1552	348
239	81
825	50
521	5
31	58
1550	4
1699	272
1823	357
1625	543
76	318
1528	257
622	551
784	515
2323	464
1317	199
1216	106
1904	500
603	654
1985	108
113	218
1216	344
2027	120
1306	335
1929	153
1756	613
808	405
729	50
1878	308
1801	412
2264	451
1776	452
2521	1
818	423
1909	471
1217	338
139	438
600	168
1211	92
909	535
2549	654
975	619
1273	634
1322	410
2289	40
1832	402
2679	354
558	103
2777	469
1113	665
2712	5
1965	461
2615	654
407	344
1628	589
707	521
911	373
964	290
1407	178
546	644
853	397
709	102
1108	592
1661	306
1992	103
2214	470
1617	29
2355	438
775	49
2586	294
2344	144
1204	603
1776	634
1862	366
2421	272
1192	343
48	134
1766	641
2069	552
1032	325
2407	406
2146	637
1650	47
795	501
2719	302
671	339
2210	57
1078	214
99	414
1322	527
1787	467
1452	247
2610	475
2210	443
2330	319
1507	252
2431	207
720	119
1878	131
1305	600
2472	314
437	458
932	28
2634	14
422	47
164	111
214	568
1049	109
2303	347
1304	624
114	283
208	417
2800	624
322	491
2737	503
1769	511
2767	510
2570	426
2439	670
1536	455
2743	477
653	20
22	47
2339	434
1782	54
965	590
594	593
2279	125
2129	557
1323	114
1815	372
2807	161
1377	250
483	190
2128	695
1693	564
489	554
215	242
2411	167
82	91
682	433
2086	186
2749	575
360	522
2603	231
1228	157
948	202
2625	347
131	396
1614	495
461	618
2781	442
1775	369
1799	156
1840	491
1033	21
1571	259
619	446
2181	243
893	455
1246	240
1566	500
2745	265
2031	341
2459	311
1365	626
2208	125
825	651
2205	518
2436	277
793	7
738	231
422	451
559	510
197	40
2427	245
2341	405
129	100
1323	468
283	99
2161	610
2829	54
1976	178
1779	629
635	26
2394	20
773	440
2464	214
904	354
1640	118
1956	277
1993	483
1249	335
310	570
1057	223
1446	34
225	627
1133	257
2839	86
1329	639
2638	78
2162	264
1732	432
2514	303
2232	586
1444	102
2359	69
795	515
48	3
2707	678
2282	451
365	158
431	337
372	68
1407	472
2743	667
1240	199
2517	137
616	617
523	256
2022	392
234	295
2159	599
1166	697
165	503
660	492
2827	514
2417	696
2573	240
1086	117
395	31
1660	534
1427	563
647	512
1197	668
2264	363
2756	423
1458	426
1601	398
113	660
2791	356
1431	628
923	107
699	499
1599	127
2310	77
705	528
2556	387
742	52
2750	637
1400	222
880	19
1295	219
2039	35
2748	382
741	234
580	191
1621	368
664	36
2155	395
563	307
2334	555
2528	294
688	605
2420	667
2031	666
2454	183
2309	282
1950	380
2330	107
2407	199
1682	153
1414	645
2783	364
1215	595
33	608
1729	487
1264	45
1479	329
2352	98
2341	647
793	598
2232	517
1522	38
980	691
2550	621
1480	29
322	562
765	111
1697	66
238	576
1488	222
957	5
1183	6
1985	58
1329	340
2692	284
822	189
1160	230
2540	542
1652	114
604	634
373	146
998	398
1841	546
376	214
769	646
389	355
808	683
1683	265
1207	407
938	622
2545	343
2713	455
2641	678
211	255
1781	625
1495	341
424	503
2010	566
721	8
67	38
961	564
99	560
2154	677
1815	561
1139	545
2429	243
1289	12
755	466
1485	688
1706	216
2411	25
1212	677
106	124
2149	627
2142	5
1813	318
1586	372
850	495
2538	410
1648	270
2146	325
507	680
250	254
1428	215
1364	121
2388	548
634	186
2716	99
1043	354
1996	581
1829	257
2601	614
1152	464
1016	179
167	154
2612	8
1627	567
664	112
1044	54
302	388
2031	402
2471	9
2596	562
2810	380
2355	365
1848	492
106	580
1340	430
1728	384
2591	158
2423	54
2799	106
1688	243
730	117
2361	406
1520	655
2225	491
2757	515
299	139
1251	318
2269	116
1938	280
2045	231
1500	556
158	663
2671	275
1317	217
395	180
920	469
944	512
1282	144
925	383
1343	293
2516	677
1690	682
386	512
963	597
385	258
809	520
1858	336
2042	455
133	81
2455	36
1311	404
2264	182
1630	282
2135	112
2575	528
2747	321
1210	312
2415	670
569	192
409	140
37	349
1201	224
1301	98
2286	163
1782	607
955	175
402	175
2426	307
556	298
1131	687
2756	537
1493	584
599	518
2810	190
960	153
2813	660
174	448
644	126
1830	115
905	278
2840	658
1802	609
1825	165
338	173
166	383
789	107
753	130
2781	166
2645	447
732	561
1666	199
165	22
1271	456
1111	159
1430	9
1989	118
1353	409
1835	608
206	343
777	476
800	265
1955	261
2740	153
696	233
1260	13
1887	595
2167	267
129	355
2708	338
2597	164
2598	16
1614	651
846	640
1030	292
1738	378
2491	531
2561	127
1287	636
1669	598
992	380
2682	199
1072	614
2251	40
1944	646
2696	418
1978	392
1625	596
1733	365
1564	135
1922	359
1298	48
1891	242
1630	581
2750	273
2636	217
329	659
125	17
1171	641
1038	352
445	687
1655	663
2622	275
2537	103
2539	196
870	519
1573	332
2830	669
2220	663
1961	651
55	410
2538	631
1148	679
454	626
178	608
1487	687
1283	21
1615	270
1883	127
2449	478
1193	376
1144	15
1865	416
25	107
2487	331
1092	173
1977	673
1044	659
2723	117
1412	319
2399	454
207	242
1922	70
1523	4
590	95
412	624
2280	285
2537	354
2371	523
2786	455
600	280
1275	473
1723	588
118	363
342	691
2448	80
2211	41
859	70
2670	277
9	399
2654	169
646	470
2241	484
2445	661
2616	655
357	533
202	657
1496	100
452	109
2516	23
2825	261
2526	130
2831	103
62	545
1740	53
474	677
805	185
698	49
826	241
268	144
212	119
189	352
1965	331
2440	691
2134	481
924	492
2676	159
2266	327
2757	184
351	358
1194	681
2311	323
1821	75
424	640
1674	242
401	40
1281	415
1441	231
289	625
916	505
2779	243
2189	234
2714	587
2559	560
477	30
2452	487
1925	309
725	193
78	561
486	123
880	108
310	374
2639	158
905	154
917	420
1743	293
1029	279
2835	420
1512	561
2431	565
1627	611
2741	461
369	70
2351	534
1217	28
2793	691
1102	579
183	3
182	534
76	134
1492	651
2142	293
2406	473
1904	97
492	461
407	423
1374	106
516	675
835	261
655	158
719	179
2666	258
327	683
223	35
2727	417
2677	490
1362	133
607	441
755	131
1674	421
1831	328
345	488
1141	624
1376	322
2763	247
1009	44
99	505
387	244
2762	123
1648	296
527	137
934	484
2167	665
452	312
2170	84
227	13
1750	592
1352	34
2791	309
2080	540
1932	206
1410	383
1111	204
1283	288
69	48
2596	683
1056	391
585	531
33	651
1805	429
1867	217
1598	417
2636	392
427	7
2184	220
2169	497
24	396
1436	106
352	189
2736	571
36	29
1269	335
2462	394
2650	489
2280	464
1744	164
1674	517
2184	145
162	498
1995	506
58	321
1040	469
373	625
140	131
535	406
2759	475
662	252
853	250
2430	465
1072	349
2728	470
1405	478
89	64
1860	190
314	614
274	454
2674	457
765	613
583	371
210	69
1481	295
2171	509
2767	667
131	421
1443	462
2569	409
1584	57
1950	86
264	561
1170	102
2363	169
1746	425
934	261
2134	564
1056	0
2617	25
2629	171
1834	562
2444	600
1757	65
1036	141
1974	636
1712	98
1940	212
1860	44
2147	592
1471	513
516	657
1132	670
2189	397
729	412
1268	379
942	377
1402	190
733	290
1029	454
2518	661
854	100
1208	105
1351	288
1763	55
2471	407
1409	672
804	242
2062	593
325	355
577	351
654	76
2719	219
2734	40
703	596
1571	6
2329	223
1804	221
1134	337
2758	275
1668	473
1220	598
103	82
2603	471
338	227
674	666
2524	634
1783	386
308	274
578	254
265	257
2545	489
2026	229
2361	196
1468	689
2179	684
660	21
1673	270
554	126
1995	158
1129	526
2021	137
2076	535
2778	192
2474	54
2707	237
1612	565
1614	342
2102	49
9	133
1625	249
2118	131
893	99
1716	228
458	599
239	581
1008	390
772	697
687	173
1551	81
1174	66
216	199
2263	125
255	19
1589	366
533	507
2782	240
741	220
400	503
1269	386
2128	248
1745	668
864	331
653	665
450	406
1774	111
2722	555
2532	662
1864	577
44	79
808	52
1821	68
1442	155
1296	287
1249	428
2062	86
31	34
2093	497
1591	500
1251	599
1202	350
35	196
168	140
903	281
2024	82
1450	239
2561	513
2835	415
1431	130
1652	508
1851	369
2093	251
2186	240
1480	379
1964	462
2239	108
2175	277
1118	183
1900	651
1247	570
1637	345
741	169
2298	581
1577	287
2293	563
575	162
2017	186
654	36
2279	538
901	671
33	64
121	177
2141	242
2164	40
2377	294
1591	193
2439	539
174	607
391	218
1709	675
1201	318
2697	14
996	468
1489	255
1910	671
360	419
2378	458
947	516
622	284
816	6
1507	474
2521	80
1222	676
684	10
1164	665
1494	376
2116	377
540	187
895	146
2316	588
1227	150
376	562
114	509
1205	597
252	643
1852	566
2698	238
1876	155
1730	280
2611	41
2073	443
152	627
1972	649
2166	174
831	394
2125	61
2608	691
608	403
507	623
1589	137
251	226
1600	645
144	444
2379	482
1796	193
748	67
716	342
2368	26
833	246
2338	672
164	491
665	635
2076	249
1089	425
1731	23
2262	147
15	523
2082	17
273	209
1213	633
777	480
322	85
1939	339
1852	220
82	266
2589	32
932	104
1382	216
716	564
1707	228
2021	368
2691	152
712	564
2310	30
2638	274
768	146
2524	8
2665	488
808	240
2007	310
1402	162
613	441
2710	240
1203	680
166	433
371	89
2010	309
2580	560
1583	501
834	632
40	419
1102	499
878	377
613	646
1730	365
2565	480
1128	268
2037	458
931	559
585	508
304	212
1378	95
494	457
566	321
1597	273
2332	522
1056	678
31	602
2040	692
95	189
211	303
1784	644
1549	256
2761	293
2229	199
1931	673
678	674
1349	367
2063	124
2386	298
610	74
1045	656
2452	25
699	497
659	404
383	572
959	473
2558	98
629	122
1383	127
542	476
282	467
1458	690
170	333
419	658
1536	697
1095	31
1595	593
690	349
1288	404
566	527
136	375
186	217
1659	229
459	81
2640	277
460	194
319	237
323	696
2357	407
343	300
2327	635
1686	292
1015	646
2330	235
1715	65
1549	635
670	468
1496	260
293	471
591	355
159	599
2050	112
2825	658
211	241
2272	453
969	409
665	32
2660	605
2767	232
2833	319
630	553
1979	649
484	330
378	635
1899	130
1909	619
1753	330
2178	670
2307	6
173	642
1213	657
891	54
1625	80
2624	139
2570	56
2187	174
445	499
454	549
860	554
2511	589
2688	326
2401	361
2212	482
396	248
227	302
1567	354
152	543
2296	103
397	199
1873	502
1897	226
1964	557
331	251
924	659
1054	235
1565	375
1404	433
153	12
164	432
1559	650
2626	12
1989	641
2231	421
472	127
2268	403
2632	627
833	444
802	618
1701	429
707	600
1319	80
499	44
369	489
2839	465
2589	642
2192	430
2381	636
1402	352
1931	82
1374	152
2242	270
2506	480
448	427
132	654
118	464
836	475
421	483
702	291
2134	468
71	18
828	253
2809	655
128	383
2364	296
1342	368
355	24
1749	692
2221	135
699	408
2731	56
988	246
1539	286
1141	273
2614	128
1803	379
1011	532
1737	73
397	658
1297	491
2146	101
1359	592
928	178
841	464
410	565
458	460
1996	13
2025	83
516	101
1143	255
1978	117
167	416
2443	468
2453	386
357	272
428	517
1473	404
895	534
1540	469
1214	138
2537	652
954	531
2145	354
2246	434
872	690
179	266
1535	220
1873	146
1853	256
2257	676
1620	74
2746	368
4	256
14	50
176	141
1467	226
1995	74
91	538
1433	23
1727	467
1432	651
2161	234
2177	270
1064	476
622	449
982	212
2281	541
2426	124
1065	392
700	110
2062	100
2106	26
1100	231
682	195
1982	331
1318	688
1131	223
610	185
959	517
1759	697
2648	286
1654	326
784	470
116	93
1009	298
1399	414
1030	395
540	647
1584	162
2409	271
2837	461
338	400
2438	686
572	344
601	358
1179	534
833	667
2459	375
1505	618
2504	58
1091	405
1149	511
2479	523
750	298
1571	615
695	246
969	219
1395	578
733	523
2015	532
196	644
2074	597
2449	624
939	448
158	334
2239	569
2533	198
1820	474
418	510
1899	639
1250	189
70	356
2267	0
94	20
928	277
1407	300
2053	505
1035	263
1300	676
2819	140
143	637
1678	687
1966	150
2615	575
909	574
2149	51
904	443
2406	551
2189	27
2200	364
965	348
385	344
569	641
2055	491
810	576
1662	610
646	304
2539	185
833	467
251	340
2463	346
1061	621
2818	7
1199	131
406	657
320	635
1949	339
622	550
1774	363
1903	606
1890	456
2334	8
28	600
594	568
1756	660
2076	315
109	610
213	332
1098	227
1657	89
2034	273
2	464
1614	248
267	425
147	301
2732	469
684	656
836	16
2178	443
15	184
2466	14
1395	627
2016	72
1622	169
2408	434
1285	72
2463	12
1460	402
2193	566
1524	18
2267	372
599	110
2469	678
2287	206
894	520
1196	355
92	576
2510	330
925	313
2750	425
1241	49
1540	41
31	511
1596	514
1076	187
944	245
804	400
1097	404
1752	336
991	137
2407	498
750	398
846	400
2647	379
2790	347
260	123
2473	652
1151	138
1015	165
144	21
2102	14
1582	198
2229	38
965	413
1625	462
23	193
2672	511
332	272
1460	475
76	408
192	85
323	18
1979	432
1143	209
1155	505
2062	512
1673	550
2759	555
1791	690
1287	196
1785	393
2020	314
1522	49
1974	124
1179	336
951	144
1683	102
1086	500
759	440
2738	633
432	407
1125	216
2606	84
425	384
1168	453
2095	560
882	97
2606	521
170	576
1597	692
2453	210
1552	582
214	625
2740	54
2418	607
862	332
1998	360
2618	410
2362	146
1285	288
450	497
2580	413
325	410
1222	148
673	320
2072	683
312	628
797	650
2610	353
607	89
1844	644
2452	299
2262	278
1833	451
1100	289
1538	161
529	379
2044	506
246	571
2173	337
326	96
282	335
2024	651
834	453
645	79
2808	143
1690	61
1674	148
151	239
684	464
567	504
752	236
1798	324
331	382
1532	193
1677	131
2101	259
1329	469
1513	485
1556	579
2230	493
372	308
910	559
2472	58
1136	387
201	241
2040	331
681	219
1784	280
1246	150
2600	307
2649	311
2488	609
2393	252
1750	459
2293	561
644	416
27	143
919	447
2101	695
2096	521
2426	186
1445	471
305	165
1294	602
457	195
424	362
374	385
612	124
2581	373
2839	265
2197	601
494	437
734	440
1033	90
2268	27
2722	112
235	523
1535	61
756	61
1435	322
2368	390
1561	338
410	282
2604	366
711	180
2219	275
1558	249
1081	101
1567	102
1541	595
1678	286
2083	259
987	120
1091	559
2618	504
1105	657
29	642
1199	687
1378	10
1292	307
1083	141
2647	139
1173	339
113	530
676	194
2748	644
147	635
1305	72
2327	133
1313	654
851	87
1573	324
1053	679
2379	36
1679	273
1607	57
1425	396
1020	451
1810	3
1864	61
411	662
346	645
1379	156
1546	485
1147	208
1009	217
1614	163
1983	567
1152	27
2735	307
230	49
2575	670
2664	644
2730	549
2599	505
1579	697
1831	85
1338	542
1974	662
437	597
1608	335
905	93
207	85
1135	212
755	185
109	471
1027	449
2249	80
334	35
2291	424
290	441
2636	285
889	97
80	687
2738	450
2558	280
2491	291
1193	336
572	37
1678	112
2219	670
2369	145
1433	542
124	485
1530	330
200	554
2037	68
1733	539
1275	368
1654	314
212	633
1856	152
2537	403
472	25
2177	220
2532	682
444	604
1708	304
1891	302
2350	549
1559	498
1040	304
1932	404
2837	509
1210	398
2128	127
1027	693
1234	564
2172	0
774	198
2666	78
1804	10
1124	640
1614	119
375	523
939	133
776	427
2480	305
1792	267
1771	421
1876	593
1145	601
1769	26
2256	145
2661	0
1086	254
804	434
307	371
871	80
128	151
317	405
2067	497
1843	95
1305	313
2507	16
942	649
2301	223
1061	312
2580	47
2040	19
2220	114
2608	690
1817	314
2519	675
817	247
2719	220
2160	289
1838	272
755	425
41	72
1298	397
133	274
736	606
2320	186
506	407
1585	112
2300	105
1388	329
1899	109
875	300
1049	129
2197	563
2410	76
294	273
2757	293
2308	270
2371	665
1747	643
2050	596
1940	67
447	39
2127	508
656	690
2807	286
2002	378
1941	262
2516	414
2229	611
2823	382
2401	256
2110	203
945	372
1588	570
1276	12
1629	144
2374	364
2520	228
123	349
1924	450
63	291
1563	398
2308	482
442	359
1198	246
1950	550
942	194
2070	355
780	644
1201	300
53	257
1002	480
2144	206
466	544
171	451
1521	327
1043	137
653	246
2483	519
1979	307
1788	455
963	17
374	209
2567	12
1668	640
2459	210
113	388
2022	356
2632	237
800	583
2630	135
997	178
1538	189
600	369
2399	357
288	565
267	554
9	432
1219	468
739	332
1672	419
2313	477
1513	203
2396	691
1567	281
1259	613
595	112
758	695
514	473
2161	447
854	360
466	483
1164	236
1137	520
1915	549
1693	416
392	145
283	269
1973	154
1528	278
143	367
1429	309
1073	304
1050	430
2699	678
2667	521
1537	262
1128	89
1465	597
1684	555
343	414
1707	490
1666	271
898	264
2801	497
1132	663
2492	77
2502	646
2612	31
544	286
2592	681
1193	677
614	566
2274	669
1330	116
1926	195
986	222
2061	153
2331	140
1704	602
1962	240
1827	400
468	446
1778	643
159	0
260	685
62	452
1729	573
1440	290
2306	214
2428	458
2047	414
2353	453
2067	187
1188	89
1620	555
1228	134
2518	584
2262	102
827	231
1041	158
2540	588
80	122
2431	339
2354	676
2823	368
2510	3
541	172
1185	494
36	632
1555	450
978	51
541	373
456	654
2637	54
2304	398
2473	697
2591	655
2460	507
2391	211
2227	183
2047	597
2171	23
103	305
402	515
648	550
2607	129
2393	48
1069	477
893	343
82	296
1576	675
1427	492
969	325
2691	472
1463	237
2818	45
179	692
259	133
1214	200
496	552
625	40
2411	343
654	45
1508	670
1143	168
643	599
625	590
1536	638
746	101
519	439
2317	563
1941	513
2358	272
1649	289
314	571
2502	352
2820	22
2067	564
1973	610
2441	628
1383	339
2193	561
821	666
9	18
489	383
2815	612
766	415
973	164
184	495
733	210
2000	240
1010	100
580	634
509	467
1098	697
2084	305
583	90
2298	48
1114	86
2229	89
2775	432
304	284
1738	312
1181	131
1980	503
2461	383
1575	340
1840	549
1498	505
1966	547
2742	655
461	520
452	548
2441	676
947	148
2110	373
1841	541
1834	379
2214	246
680	504
56	84
764	116
2343	461
479	455
2471	619
2637	246
776	315
1725	170
394	557
1391	376
1782	559
666	222
400	468
36	120
1434	454
547	585
174	478
529	234
2292	279
1023	399
1714	662
1605	64
206	333
2272	35
298	651
1676	283
658	127
1306	497
289	626
827	585
1477	468
1916	513
1942	679
671	36
604	169
2294	673
624	18
1878	67
1118	205
40	494
2198	162
2492	242
1157	278
2769	55
2284	14
929	121
1206	252
28	484
1984	67
2125	10
453	512
1525	121
982	658
1780	162
404	482
1935	140
1362	573
1673	185
1218	331
1301	45
2464	404
2326	39
2748	424
1270	266
1384	623
1201	72
1555	197
2058	554
1198	622
1107	382
1502	424
2515	275
906	110
2091	328
2081	308
1333	81
1786	356
2213	372
359	397
191	162
2054	72
418	557
667	514
223	213
403	486
1724	413
2531	149
1804	505
1824	150
2101	177
1327	98
2072	363
1870	645
646	343
2312	281
504	186
829	307
2190	371
1331	418
2075	300
1770	396
1205	18
242	686
662	472
1623	575
709	489
2020	635
2069	554
911	578
1047	111
1599	480
2575	13
1504	18
593	410
236	312
2596	136
1103	75
1015	476
1169	188
948	141
1818	284
2063	148
1921	97
413	695
2676	300
