974	18
1903	79
2654	53
2040	77
2348	4
1310	46
2326	60
1536	66
2416	53
122	6
1344	18
783	32
289	18
1335	30
1797	34
2181	6
1116	76
565	36
163	9
1752	85
2140	11
548	20
2790	45
713	4
1523	23
2487	52
2052	74
360	26
1136	22
1749	21
2700	84
2696	67
2804	16
1509	82
549	48
2112	35
1867	10
655	85
1286	5
2227	56
2287	47
1458	6
1244	24
998	59
1343	78
271	43
753	21
2443	13
105	34
2129	23
94	38
1243	10
553	68
2406	18
446	56
1824	14
479	28
1472	9
2484	75
1026	48
75	85
1692	80
1070	84
1986	47
77	18
1033	66
2081	15
2020	38
1267	45
697	15
263	75
2708	81
1398	14
964	50
1000	14
1933	35
1089	48
858	26
1028	27
1644	49
2065	42
650	40
1000	64
39	41
2833	15
2090	14
2531	23
2067	42
1042	27
2499	63
2418	4
2295	40
1472	74
1364	32
1730	26
1275	4
175	84
1841	1
1712	3
705	35
1470	15
403	64
524	20
892	23
2594	43
2763	75
869	5
1020	24
1993	72
2597	45
451	30
1131	38
2310	10
287	44
2328	69
319	42
2602	50
931	67
1476	51
215	78
1646	21
2097	21
2244	47
793	75
2580	46
1324	29
1520	30
915	23
1209	50
1807	50
2256	55
759	69
2529	13
473	2
1187	12
2577	26
2477	60
1330	59
1607	46
1900	12
1674	8
433	78
168	82
1558	33
2361	47
436	19
2535	52
253	42
2057	45
1650	49
1803	83
201	17
645	84
2408	4
1302	9
777	44
761	59
1178	65
1812	31
2707	33
608	15
2291	63
1317	53
2352	40
2094	50
2168	57
1939	67
842	2
1763	85
434	28
67	17
1508	49
743	81
660	39
2182	85
1440	81
229	48
2559	55
2723	31
2141	73
2268	60
505	62
2702	6
2060	54
966	24
2787	77
715	55
159	38
111	74
220	47
1733	61
2802	36
844	42
1673	50
1945	48
2534	35
685	33
1099	62
1822	48
2500	47
1898	9
80	53
200	72
2391	5
79	45
943	27
2547	55
1088	76
2670	53
1769	13
850	4
1027	80
2104	6
2143	21
437	53
1445	14
103	76
1305	18
2387	4
1476	10
1658	68
1720	80
311	18
1447	85
245	66
2258	41
2587	80
994	37
2453	39
1931	71
1671	35
394	69
2728	71
1309	7
2501	65
1610	52
2595	69
338	48
1962	66
958	63
42	7
2790	53
2701	19
1272	29
2405	84
1358	35
936	39
841	73
2311	64
276	78
1916	44
966	22
1304	34
2131	36
1786	16
2562	51
1936	54
2556	66
2749	74
1296	28
1359	79
1682	79
283	38
560	43
214	29
1091	43
143	57
1951	76
484	71
2528	51
153	32
281	56
1480	13
1678	29
727	82
274	10
2164	31
204	46
2385	73
885	80
2090	36
909	70
438	85
1875	29
675	1
1151	54
1246	68
828	17
1130	67
1364	13
2304	38
1694	32
2807	61
510	12
2052	68
1620	68
2041	23
1602	28
599	29
999	75
994	12
898	73
883	74
795	49
2162	5
2259	32
930	39
85	51
791	36
1447	80
2534	55
806	32
2393	69
2795	71
415	43
2616	13
1417	53
2225	72
949	62
2196	50
1553	27
2043	59
634	60
2012	17
876	19
2561	29
1546	10
471	56
1265	40
843	65
918	33
2625	9
231	21
2840	73
2054	18
1198	2
2389	78
469	77
2571	69
2494	51
1130	63
1108	44
1903	13
2506	67
994	78
2273	43
1716	4
999	77
2522	30
2166	12
2021	53
2689	75
2348	25
385	34
2184	60
1081	57
2329	51
1792	44
1577	41
1167	36
1562	14
2509	31
15	49
1318	42
1280	62
2272	81
2826	14
2528	43
1243	67
1034	73
1890	27
2665	54
2360	83
585	64
2009	25
2011	33
2169	6
1681	6
644	32
1609	67
628	67
2496	81
2556	46
1059	57
2472	18
1305	40
2130	67
1129	71
2165	6
2656	24
734	10
2640	31
1058	1
1264	61
1994	55
2802	4
1683	19
989	6
2385	25
2187	44
907	55
747	73
804	3
460	67
628	17
2314	54
1736	81
918	30
1165	6
680	32
1537	42
751	81
2766	58
2793	84
1314	16
1937	28
2675	71
19	60
1788	46
1313	42
1412	64
2013	37
20	84
427	71
1106	6
2784	4
252	23
586	23
140	77
741	70
1761	14
1304	71
557	83
1973	71
833	33
1984	9
143	28
1555	18
2411	52
1311	10
198	50
1672	53
2473	15
2334	54
602	29
2666	36
403	18
1880	19
2008	16
900	2
2000	35
415	50
2501	81
2126	39
365	54
1000	25
721	28
1440	23
1652	21
1030	66
64	27
1924	26
2395	29
222	25
176	42
871	70
1692	67
2193	37
10	44
2676	14
2216	70
2291	14
706	35
2453	58
1649	23
2278	82
1899	3
1611	18
1823	70
2828	53
1655	15
316	22
1862	67
1855	55
2489	85
304	57
2630	49
2398	52
1237	14
1711	64
859	58
987	51
525	12
1733	39
1192	60
2627	60
850	10
1951	35
1852	3
2594	84
328	31
1376	53
468	2
784	17
97	79
378	14
610	37
764	5
372	7
572	38
653	6
2434	8
533	37
160	54
1063	33
2083	21
2773	68
2317	73
1401	67
187	70
2286	72
1744	16
595	2
1591	5
212	3
1101	16
2151	14
223	42
2715	37
31	61
1679	79
2254	69
1616	56
1124	75
2586	78
2790	68
354	57
195	59
587	57
2493	57
869	25
894	4
41	68
419	55
2747	18
601	37
2835	72
186	21
2070	74
1751	31
1080	44
971	36
144	47
1887	29
736	82
1445	50
405	1
1972	69
2564	11
264	74
2191	50
1869	24
1722	45
2210	61
96	1
1722	41
1169	30
1239	29
616	76
1484	22
1271	48
210	5
212	84
1750	68
303	22
1348	54
1681	72
743	39
448	57
24	67
2224	47
2432	68
345	78
1015	57
29	50
74	85
792	70
2380	79
916	22
914	3
793	82
146	67
1878	82
897	49
1037	38
10	24
1463	50
21	45
561	45
280	16
2840	50
749	69
500	62
1125	45
1701	75
1043	57
515	15
2397	15
1102	9
20	74
1300	22
1878	13
2022	11
1422	32
1254	43
1395	35
1096	28
568	48
259	84
1444	75
1200	48
1272	30
357	31
1251	0
1555	76
2406	73
1608	64
1907	31
579	29
1709	42
1931	66
2079	8
447	33
1145	73
1569	42
775	81
2521	22
604	47
2775	55
2062	24
106	36
1821	13
802	9
1579	21
1128	15
80	70
661	55
679	0
2599	67
1052	1
1668	45
1701	61
1041	8
475	48
797	15
2140	50
1131	6
481	60
1711	21
1152	46
2095	58
416	8
39	8
488	72
934	82
1270	22
408	43
1389	41
1965	10
1021	79
1225	51
2601	32
1186	56
2418	60
2544	60
1165	0
2540	0
1883	39
1539	48
2443	58
1648	84
383	29
1686	31
1773	12
909	59
1122	58
1227	22
731	80
2108	44
2085	9
1960	71
347	64
2026	70
1352	17
733	1
196	74
2607	85
2444	62
643	60
2797	42
2053	72
1263	28
1692	20
1902	25
1181	38
1485	73
145	10
636	85
548	46
1793	33
299	78
1499	31
2530	24
1140	18
345	25
2623	27
1025	24
2636	70
285	13
2047	47
945	44
827	28
1230	34
2317	20
1024	69
883	58
546	60
1220	1
1039	38
1604	67
2338	50
2579	81
968	85
1020	71
434	83
381	53
2117	39
2330	67
2612	8
741	17
2154	49
913	83
848	60
1323	38
1569	75
2543	17
797	51
1949	11
72	38
514	14
1064	37
2670	28
1646	62
2830	13
2648	28
2740	15
581	57
1451	35
751	80
684	82
2344	85
2347	78
2551	63
2409	51
2569	15
2771	29
2448	57
217	62
1257	50
1977	20
1529	10
2249	82
567	85
1743	29
2383	34
2225	56
1910	18
2206	14
1234	12
1016	79
2358	26
2348	73
2747	36
2210	54
2287	72
430	69
966	28
1393	71
2752	57
1637	6
1477	8
1451	32
1414	44
159	56
1834	77
1300	48
2485	74
1926	77
365	4
175	9
1097	73
2303	17
2206	50
2330	84
584	64
1362	66
1477	15
2033	80
299	76
2041	67
2802	12
1088	5
2210	76
1829	65
1600	6
201	26
2465	41
1307	76
2534	30
408	29
374	34
377	18
2710	55
1629	55
1761	29
1232	83
2271	46
1924	10
2078	19
24	32
479	43
1425	53
1411	47
799	84
909	19
1965	13
530	81
2215	70
2814	57
2319	9
1936	26
338	41
650	23
2382	60
1763	51
1295	35
2341	68
689	9
1543	23
1715	69
2192	76
271	66
1834	10
35	56
639	67
2436	38
1507	59
1693	53
153	45
836	17
254	17
2678	7
2220	9
635	39
2459	49
1870	11
956	13
1600	25
31	42
2556	0
664	65
2757	37
1759	32
1850	71
2506	2
161	44
1601	13
800	9
673	16
2343	75
2398	68
1037	17
677	47
791	48
719	69
724	50
1182	83
2281	58
947	30
1461	78
2471	22
1932	48
2441	8
2456	35
835	42
1241	58
2362	5
598	22
968	49
2829	50
139	34
2767	25
2053	41
638	7
1183	66
994	3
119	66
657	36
2179	28
6	80
1245	79
1689	27
1432	27
530	75
1291	84
726	29
1927	36
358	6
2328	3
344	79
410	31
1494	5
2429	40
858	65
351	29
2140	32
488	85
2572	70
2149	69
1384	10
1433	69
2393	34
691	78
2555	13
706	43
1929	52
2488	21
1108	12
2691	33
719	67
2085	14
1587	51
85	1
1755	17
1938	11
1182	10
1907	71
89	83
2656	54
461	41
1051	38
2245	13
868	11
2233	82
2712	15
353	13
1995	13
758	50
2176	23
74	25
2015	71
1260	72
1601	3
2512	15
1043	18
166	0
1927	83
1414	29
456	58
218	77
2350	18
682	17
2019	62
2043	83
2307	60
881	50
2429	71
43	70
755	5
2051	44
74	74
2670	81
628	5
2672	70
1397	58
1312	71
2048	13
1915	50
1488	46
896	39
1849	78
1474	79
2551	61
2791	58
2091	62
2304	14
1750	19
2381	47
2562	3
1307	59
1326	61
2512	52
2238	36
2635	40
2370	22
2396	64
80	72
2031	64
882	28
1550	46
1568	53
294	85
519	76
131	84
2123	80
1098	81
1952	24
2637	28
2569	12
2115	46
1083	25
1765	2
389	60
2039	62
456	27
1375	81
248	62
1608	44
609	31
1273	29
1003	55
2682	42
318	59
1075	66
1583	20
1895	9
1625	65
2556	61
145	16
2785	6
2185	85
1608	28
2047	23
211	65
2491	60
179	58
1022	65
770	39
1706	70
1616	50
2788	2
2176	27
1125	70
1605	32
2444	28
1369	3
989	18
2337	45
326	10
1134	34
2146	25
824	11
160	82
2426	14
2561	22
882	15
1391	5
1676	15
253	9
1127	84
985	10
965	52
1533	81
855	54
2415	81
738	41
1034	6
2667	63
127	45
1483	2
1492	73
1370	63
2048	24
726	23
1725	35
1251	25
2569	4
1797	65
2835	14
2133	5
2431	23
1794	44
21	49
2493	76
1280	83
1413	23
2066	4
2304	52
837	36
1864	46
2755	70
529	53
2073	3
1608	66
712	56
456	68
1128	83
2328	56
1979	62
1218	45
2322	58
1786	39
2095	54
2600	49
1868	66
854	63
2832	25
2736	27
802	77
1011	22
1584	60
75	49
1954	11
2730	63
1303	76
774	61
497	1
1883	2
850	19
1034	4
133	40
2082	85
2660	63
2516	20
1275	38
187	19
903	84
2540	52
411	48
495	73
321	29
240	84
215	0
1042	57
514	68
2052	66
2052	58
2130	43
739	5
2368	16
331	69
38	16
124	31
2205	83
2182	59
2283	4
2276	42
41	37
1095	4
585	34
2403	17
2010	78
717	34
1422	25
607	42
641	57
1056	0
122	51
185	19
134	54
2555	31
389	22
27	29
1577	54
1816	57
1709	23
1594	31
950	30
2452	39
1525	52
1611	23
2272	51
1832	83
2027	20
1864	19
2121	60
1487	68
1059	74
366	73
1826	74
2561	33
279	71
372	44
748	59
1353	80
267	36
1809	60
2624	31
728	29
1611	8
2148	18
1683	29
998	76
674	55
1639	11
858	17
1920	43
1227	67
863	71
2526	60
2071	82
171	23
891	80
2407	50
1491	70
1289	49
2686	62
1938	43
616	8
922	17
569	83
2264	42
350	40
162	80
977	40
1257	14
2749	84
2142	67
2212	14
241	44
1195	17
950	52
892	21
2441	12
777	26
2493	16
1869	5
2074	5
1423	3
448	32
2238	30
785	73
1423	32
1415	57
2095	42
1781	46
2832	46
2453	28
302	10
1073	9
2028	45
1967	26
241	9
1259	54
1879	31
1237	77
1776	12
204	23
509	71
1259	22
293	84
1640	14
1039	20
1520	42
717	83
2281	5
208	40
2253	20
677	63
1559	5
2366	0
46	72
1211	40
689	56
1850	13
227	52
2762	32
349	7
999	42
590	81
1746	58
1292	5
2021	74
1941	10
1524	17
2478	25
2432	14
1474	15
2232	49
455	8
886	54
1902	14
2511	12
470	53
2679	73
1991	29
1075	40
1102	22
1585	31
22	43
878	7
2367	16
48	80
382	3
1864	45
2267	65
95	73
173	46
1478	48
1133	15
1491	65
2222	22
2832	12
2548	22
310	0
2815	49
14	10
1910	80
821	6
621	45
1399	79
2728	85
2561	60
1591	25
732	37
134	61
476	27
2737	2
1481	12
1626	79
2414	27
1818	61
979	68
132	50
78	75
519	49
1506	68
2533	57
1967	73
2093	12
2552	48
1305	4
1390	33
1001	52
496	62
754	66
787	4
1208	20
2219	71
652	50
2643	75
2067	34
1168	20
679	39
1759	3
2010	7
384	17
603	74
971	13
1326	73
2267	20
70	17
2373	50
2801	37
569	64
1179	11
881	46
2473	22
489	17
2818	56
2201	12
1490	24
1589	47
2042	13
1666	29
1055	1
51	12
658	66
21	44
1306	1
196	83
2227	58
1216	34
26	54
554	5
2768	24
1080	75
1421	27
1615	61
1583	14
1702	3
1286	62
1310	51
665	49
547	35
434	76
1157	1
2769	41
2097	23
1143	6
812	11
728	0
475	56
322	52
93	30
1796	73
2299	46
2747	74
542	17
1584	63
859	51
629	19
2007	61
347	47
1446	33
494	22
2280	16
2243	41
1951	78
870	66
1353	15
2814	53
2786	33
2280	25
1675	79
1730	77
1696	64
1522	0
1792	16
612	38
793	64
2148	70
2407	75
840	2
1631	53
1091	8
565	12
51	56
2656	85
1126	56
1365	58
2043	63
1203	22
382	43
2056	68
2095	12
2195	0
2430	52
2392	9
1183	28
1252	2
2149	44
1625	70
861	64
2599	64
1786	58
1494	8
56	32
1571	5
65	83
2411	68
1776	8
2034	74
145	64
2303	41
2552	85
386	58
846	3
2351	70
1473	36
2566	39
2050	10
1289	42
2839	82
865	1
839	28
1998	61
2347	61
1709	52
1439	22
1505	18
957	85
1872	65
2121	46
1617	77
2691	22
565	14
1234	58
2227	4
1722	61
2171	29
391	17
813	37
1716	82
1694	21
1528	15
2754	60
1564	85
581	66
2252	39
2616	58
2715	33
1732	62
2240	29
2821	16
2682	69
916	57
2226	75
2828	20
566	28
1984	80
1168	12
2342	59
979	85
2235	37
21	33
2208	24
2121	54
2283	5
2271	27
2822	32
568	13
857	2
593	62
161	79
2073	52
7	53
2676	54
2186	56
911	85
520	54
1557	13
1664	5
1815	59
667	5
2430	47
149	14
953	73
1754	45
2573	31
1025	12
892	34
1888	58
1983	2
944	69
2574	73
2143	71
2033	16
1549	0
1208	46
296	66
3	63
2495	83
2271	71
2647	20
1812	19
2652	51
2014	12
1740	63
501	63
1251	79
1104	51
2395	35
2586	36
2452	0
1926	65
1719	72
1065	19
1940	71
288	26
1138	2
201	51
1249	19
690	59
1353	4
2303	85
1038	84
725	2
885	13
2750	38
2126	78
1408	10
2809	32
2371	47
2810	14
2770	65
953	19
2682	3
2003	70
1583	59
973	58
2631	63
470	64
1058	25
2004	19
2513	38
474	84
2760	54
1644	80
205	19
1725	1
2674	62
2485	69
2719	26
1505	40
2402	34
3	74
1998	81
1246	44
729	57
519	36
761	32
1211	1
2751	35
1223	65
1656	60
1493	82
957	61
2190	3
1683	15
914	64
1767	13
2671	39
1057	31
188	73
1855	63
2556	47
976	61
1576	75
1069	41
2110	54
1226	50
1494	55
1142	48
2697	50
1269	1
566	22
360	16
51	29
1108	60
827	45
1344	16
1883	18
887	21
429	1
2091	55
219	57
1138	23
949	23
680	63
1321	70
568	7
8	53
1762	54
695	84
1929	30
2375	51
1146	35
1423	60
209	11
2462	9
88	65
2003	8
1605	13
790	57
1761	23
23	22
236	45
1040	45
1078	2
1732	60
1601	52
7	57
365	12
634	2
542	40
2143	31
2274	47
1615	68
171	53
1343	79
2244	7
432	36
864	7
1957	60
1909	57
351	12
864	58
97	44
1212	67
939	84
1876	84
1005	66
1743	57
1484	78
2269	2
703	66
427	73
2068	43
774	73
912	65
1980	18
1586	52
2441	76
2671	19
1289	32
2587	63
1043	60
1709	75
1407	26
1333	67
2276	66
2443	27
1752	6
1815	78
1520	79
487	13
2677	66
107	17
1331	47
468	13
344	40
862	6
524	77
802	74
1172	81
1429	60
510	54
1893	1
2179	46
2365	20
378	35
1410	5
609	58
949	31
444	71
2466	43
2803	74
2459	2
2781	60
2594	64
1063	38
2131	45
2556	29
2258	51
829	63
1437	56
2393	68
2699	29
2146	18
759	5
2729	34
185	4
2017	42
1655	25
7	81
2254	46
732	79
2025	17
463	0
1159	51
1525	85
2713	5
2466	18
2727	63
1724	20
1826	51
124	50
675	44
1547	76
2292	59
789	71
977	65
1872	69
1505	41
1255	43
1498	63
2227	8
1783	58
2789	80
1035	13
1705	57
2493	27
515	73
2558	49
246	0
1495	75
55	73
2685	59
852	81
1938	21
536	48
1030	8
1784	1
41	30
982	0
236	50
2572	46
2391	11
1938	67
1867	35
958	0
597	15
1417	59
72	74
432	60
2321	14
1592	83
2737	39
792	1
433	27
1123	12
1232	43
148	65
2803	14
1354	40
1795	40
1474	25
2258	54
193	73
501	3
709	9
339	64
415	78
2766	23
2172	18
2278	16
1143	10
1376	36
1228	57
1510	81
1889	65
1534	85
2254	40
1073	77
1876	83
1233	3
406	81
1809	14
1294	50
1419	15
2318	72
1413	45
2535	5
782	8
270	23
2576	6
2480	5
2626	12
1532	38
1941	2
625	66
2271	81
242	66
16	43
2600	42
2219	14
1374	40
1103	0
1919	75
2303	51
716	35
859	55
1414	80
310	74
1379	67
2296	40
1954	60
1823	52
2754	42
145	33
1671	44
1637	4
107	59
2588	9
448	80
1176	35
2391	44
1623	12
387	36
1308	84
2425	56
1698	11
2179	34
1787	71
2634	58
828	11
1272	26
1711	48
2375	9
1027	45
2709	35
131	36
994	5
2426	57
180	84
313	71
2361	78
2003	39
2369	83
1807	6
567	45
2406	34
241	57
2227	45
2813	21
1446	19
2650	73
1654	25
70	55
1313	61
766	31
531	44
549	55
2105	22
94	33
457	5
2171	79
1561	46
2250	15
1833	30
748	66
1916	48
79	4
1256	34
1774	74
2263	18
2584	45
2637	22
863	43
1079	30
1192	39
657	45
1419	56
2048	46
438	80
251	80
1697	63
1527	14
1604	17
968	48
934	37
1916	21
2190	41
2810	78
837	19
1516	76
349	1
2557	30
2194	59
1508	69
2354	70
1041	52
620	1
2091	68
2111	32
2289	6
418	4
2580	64
2200	36
19	25
2619	66
2264	22
186	85
2829	19
837	11
487	77
21	76
1559	39
313	79
2026	39
1510	44
907	29
399	16
2174	14
2182	23
2219	6
1093	77
2486	71
910	50
365	70
2600	33
2058	79
583	40
1619	30
1842	24
1399	64
719	72
1956	68
2438	35
1384	84
1270	35
1899	51
787	28
110	20
2083	81
1636	33
878	12
1022	54
1217	0
1433	25
787	27
2478	71
2511	38
861	50
2634	12
1111	30
2303	6
2099	80
472	82
126	0
24	12
1862	41
1280	77
2057	23
1666	78
344	68
2755	50
1682	69
582	1
2626	7
986	59
1269	8
1229	30
1086	9
1993	19
931	57
1181	52
856	18
1245	71
1388	28
881	85
2071	64
425	48
1697	23
2418	36
55	66
2323	61
1406	67
704	15
1802	85
2070	20
1907	83
610	13
2192	55
296	62
2236	1
2570	62
255	10
905	46
1837	28
1780	41
132	82
2390	84
1658	76
1086	26
651	73
1680	39
1494	39
2493	48
405	12
1419	38
670	41
1873	64
465	70
1429	6
1433	47
2064	24
855	81
2431	20
866	48
643	44
1695	14
1571	9
2814	58
41	49
2367	36
633	17
706	1
1381	57
2818	9
1212	37
1875	85
2801	52
2099	2
941	65
2031	19
2075	38
1559	42
1012	2
2030	52
1012	34
2361	26
532	35
344	34
1225	28
2352	62
2754	25
2457	71
1274	19
2124	58
1981	2
788	82
648	84
399	30
1140	75
624	81
1803	80
783	72
761	38
918	50
1324	41
1858	20
2221	72
1560	57
770	64
1152	52
1419	54
204	40
901	32
741	14
292	33
325	22
730	85
1030	23
47	58
481	41
530	63
1587	21
1201	34
523	49
923	1
1489	39
2360	12
1918	8
2123	52
1281	21
2519	58
1257	30
29	42
1192	66
2241	30
770	16
1873	40
1792	7
740	71
171	10
797	16
1367	28
441	53
2726	36
1638	45
872	36
2078	76
1048	5
882	54
1482	67
1238	8
2815	64
2703	64
75	43
315	50
1520	35
1687	60
55	4
2011	60
2242	26
1714	40
1300	64
296	52
93	58
1808	63
1422	2
2263	0
1725	70
2372	24
1244	76
2006	74
2160	11
1084	32
10	3
10	58
2741	17
2461	54
2263	28
1316	17
822	84
165	79
2117	32
1180	80
1121	4
2640	48
1076	37
28	39
825	79
900	69
570	57
2160	83
1336	41
1508	20
1796	13
1467	30
142	27
644	47
632	72
1497	4
1743	73
2512	74
1116	26
905	32
740	13
2711	79
863	17
1221	75
228	47
2595	77
923	57
2338	14
306	1
1801	61
2695	52
757	55
1388	20
2746	22
1940	82
245	19
25	28
1232	25
997	81
1346	72
2156	38
2277	68
2611	42
176	68
1248	62
595	38
2810	10
2066	50
2802	7
109	34
2708	28
777	15
520	77
2314	26
1481	22
1758	12
1122	82
2486	7
500	24
2415	38
36	67
866	8
551	77
1830	2
50	0
1090	39
729	64
1552	67
1887	66
165	52
1818	19
1168	9
2611	60
937	71
321	31
1333	29
1234	55
991	34
1877	29
1880	15
2029	41
2140	2
974	68
1748	36
692	49
381	17
1474	21
2065	14
2585	67
1428	0
671	33
1133	60
2567	54
1648	5
2632	0
1620	35
1504	9
2630	60
98	31
749	23
358	47
163	70
381	21
1026	53
1829	11
750	40
1943	60
2391	36
1256	74
88	33
2644	56
497	10
1058	51
2481	22
1196	48
573	76
1906	58
1245	49
1542	73
1960	75
1469	74
1902	51
2412	10
1953	3
1729	48
1996	63
1564	9
1350	84
2566	69
1685	47
564	4
864	75
2171	34
33	1
1465	71
1880	46
2264	44
2605	28
1144	79
892	51
2300	84
1857	29
1174	14
1127	33
1600	57
638	66
1389	16
1410	37
1315	46
735	43
1151	68
2031	48
582	80
530	51
1928	9
968	10
1465	76
464	36
2601	11
231	51
2784	9
1934	80
2168	67
2445	41
1534	22
875	80
1447	53
213	16
870	77
1955	48
413	4
2718	14
1681	8
2056	62
2835	1
1190	81
647	41
2212	83
2625	31
877	13
1688	72
314	7
1772	40
537	16
803	62
2261	61
993	76
2749	78
1880	54
2098	48
